experiment_id,topology,fault_type,fault_target,window_type,threshold,window_size,wait_duration,minimum_number_of_calls,permitted_calls_half_open,replicate,mode,environment,run_timestamp,git_commit,duration_s,baseline_tps,baseline_error_rate,fault_tps,fault_error_rate,throughput_loss,blast_radius,real_blast_radius,leg_failure_rates,time_to_open,time_to_recover,cb_opened,cb_recovered,lambda_target,lambda_achieved,lambda_cv,lambda_deviation_flag,effective_horizon,occupancy_ratio,inert,injected_toxicity,precondition_ok,excluded_reason
LIN-CRA-CNT-T30-W10-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,10,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.26,0.0,1.09,1.0,0.9464,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9516,""notification-service"":0.0}",2.601,27.881,True,True,20.0,20.183,0.0391,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T30-W10-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,10,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,19.2,0.0,3.81,0.9186,0.8015,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9315,""notification-service"":0.0}",2.749,55.129,True,True,20.0,20.167,0.074,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T30-W10-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,10,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,21.4,0.0,2.94,1.0,0.8626,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9333,""notification-service"":0.0}",2.518,46.286,True,True,20.0,19.611,0.0856,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T30-W10-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,10,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,21.4,0.0,2.49,1.0,0.8835,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9675,""notification-service"":0.0}",2.762,46.633,True,True,20.0,20.072,0.0625,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T30-W20-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,20,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.18,0.0,1.96,1.0,0.9029,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9524,""notification-service"":0.0}",4.683,18.479,True,True,20.0,20.03,0.0329,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T30-W20-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,20,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,18.7,0.0,2.66,0.9819,0.8578,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9752,""notification-service"":0.0}",4.572,16.445,True,True,20.0,20.126,0.0641,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T30-W20-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,20,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,21.4,0.0,1.75,0.9772,0.9181,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9083,""notification-service"":0.0}",4.451,17.459,True,True,20.0,20.971,0.0546,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T30-W20-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,20,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.79,0.0,1.58,0.9573,0.924,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9347,""notification-service"":0.0}",4.877,32.502,True,True,20.0,20.113,0.0412,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T30-W20-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,20,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,21.12,0.0,1.16,0.9992,0.9452,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9172,""notification-service"":0.0}",4.796,30.412,True,True,20.0,19.825,0.0312,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T30-W20-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,20,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.38,0.0,3.18,0.9566,0.8441,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9607,""notification-service"":0.0}",4.641,26.398,True,True,20.0,19.959,0.0239,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T30-W20-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,20,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,21.29,0.0,3.07,1.0,0.8558,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9593,""notification-service"":0.0}",4.731,48.518,True,True,20.0,19.434,0.0342,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T30-W20-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,20,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,20.18,0.0,3.59,0.9613,0.8223,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9058,""notification-service"":0.0}",4.622,43.585,True,True,20.0,19.731,0.0732,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T30-W20-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,30,20,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,20.66,0.0,3.02,0.9954,0.8538,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":1.0,""notification-service"":0.0}",4.654,43.754,True,True,20.0,19.2,0.0558,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T50-W5-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,5,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,19.22,0.0,2.35,0.9505,0.8779,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9318,""notification-service"":0.0}",2.465,15.016,True,True,20.0,19.842,0.0323,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T50-W5-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,5,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,21.83,0.0,3.46,0.9553,0.8417,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.933,""notification-service"":0.0}",2.56,15.563,True,True,20.0,20.185,0.0418,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T50-W5-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,5,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.33,0.0,2.3,0.9989,0.887,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9135,""notification-service"":0.0}",2.513,19.912,True,True,20.0,19.985,0.0583,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T50-W5-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,5,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.22,0.0,0.89,1.0,0.9561,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9528,""notification-service"":0.0}",2.575,25.172,True,True,20.0,19.238,0.0647,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T50-W5-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,5,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,21.13,0.0,2.87,1.0,0.8642,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9593,""notification-service"":0.0}",2.651,30.04,True,True,20.0,20.238,0.024,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T50-W5-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,5,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,18.24,0.0,1.32,1.0,0.9275,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9,""notification-service"":0.0}",2.579,27.668,True,True,20.0,19.905,0.0892,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T50-W5-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,5,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,19.52,0.0,1.82,0.9854,0.9065,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9746,""notification-service"":0.0}",2.539,57.492,True,True,20.0,19.446,0.0641,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T50-W5-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,5,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,21.14,0.0,3.06,1.0,0.8553,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9134,""notification-service"":0.0}",2.518,47.567,True,True,20.0,20.279,0.0658,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T50-W5-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,5,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,21.14,0.0,2.69,1.0,0.8728,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9798,""notification-service"":0.0}",2.568,53.634,True,True,20.0,19.608,0.0342,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T50-W10-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,10,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.56,0.0,0.94,0.9938,0.9541,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9596,""notification-service"":0.0}",3.354,16.715,True,True,20.0,20.046,0.0529,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T50-W10-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,10,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,21.29,0.0,2.54,0.9553,0.8809,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9401,""notification-service"":0.0}",3.424,18.869,True,True,20.0,19.522,0.0762,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T50-W10-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,10,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,19.91,0.0,2.5,0.9805,0.8745,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9016,""notification-service"":0.0}",3.46,16.195,True,True,20.0,19.598,0.0369,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T50-W10-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,10,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.64,0.0,1.84,1.0,0.9109,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9182,""notification-service"":0.0}",3.376,24.659,True,True,20.0,20.3,0.0749,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T50-W10-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,10,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.73,0.0,2.61,0.9736,0.8742,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9087,""notification-service"":0.0}",3.347,29.855,True,True,20.0,20.515,0.0567,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T50-W10-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,10,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,19.8,0.0,0.68,1.0,0.9654,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.938,""notification-service"":0.0}",3.269,26.903,True,True,20.0,20.215,0.0538,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T50-W10-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,10,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,21.62,0.0,2.4,1.0,0.8888,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9029,""notification-service"":0.0}",3.149,47.487,True,True,20.0,19.953,0.0711,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T50-W10-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,10,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,20.42,0.0,3.86,0.9362,0.811,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9073,""notification-service"":0.0}",3.523,53.971,True,True,20.0,20.004,0.0277,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T50-W10-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,10,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,20.08,0.0,2.1,0.9595,0.8957,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9391,""notification-service"":0.0}",3.365,48.583,True,True,20.0,19.794,0.0212,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T50-W20-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,20,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,19.36,0.0,0.94,1.0,0.9514,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9805,""notification-service"":0.0}",5.821,18.926,True,True,20.0,19.901,0.0765,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T50-W20-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,20,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,21.03,0.0,1.35,1.0,0.936,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9575,""notification-service"":0.0}",6.015,18.868,True,True,20.0,20.392,0.088,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T50-W20-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,20,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,22.27,0.0,0.73,1.0,0.967,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9555,""notification-service"":0.0}",6.29,17.314,True,True,20.0,20.229,0.0428,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T50-W20-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,20,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,21.09,0.0,2.37,1.0,0.8876,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9398,""notification-service"":0.0}",5.859,26.998,True,True,20.0,20.454,0.0735,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T50-W20-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,20,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,22.03,0.0,3.61,0.9206,0.8359,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9539,""notification-service"":0.0}",5.803,28.651,True,True,20.0,20.804,0.0408,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T50-W20-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,20,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.68,0.0,2.79,0.9846,0.8651,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9146,""notification-service"":0.0}",5.99,30.838,True,True,20.0,20.632,0.0552,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T50-W20-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,20,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,21.03,0.0,1.51,1.0,0.9281,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9517,""notification-service"":0.0}",5.594,54.209,True,True,20.0,19.302,0.0556,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T50-W20-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,20,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,21.77,0.0,3.14,0.9447,0.8558,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9359,""notification-service"":0.0}",5.933,48.094,True,True,20.0,19.742,0.0517,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T50-W20-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,50,20,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,21.13,0.0,1.76,1.0,0.9167,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9017,""notification-service"":0.0}",5.775,47.856,True,True,20.0,19.872,0.0462,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T70-W5-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,5,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,21.86,0.0,2.6,0.9802,0.8811,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9026,""notification-service"":0.0}",3.35,13.228,True,True,20.0,20.128,0.0221,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T70-W5-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,5,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.06,0.0,1.31,0.9968,0.9345,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9494,""notification-service"":0.0}",3.268,17.878,True,True,20.0,20.277,0.0756,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T70-W5-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,5,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,21.08,0.0,1.54,1.0,0.927,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9009,""notification-service"":0.0}",3.056,16.837,True,True,20.0,20.118,0.0798,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T70-W5-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,5,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.59,0.0,2.04,0.967,0.9009,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9707,""notification-service"":0.0}",3.307,26.708,True,True,20.0,19.802,0.064,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T70-W5-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,5,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.61,0.0,2.77,0.9555,0.8655,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":1.0,""notification-service"":0.0}",3.193,29.035,True,True,20.0,19.379,0.0784,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T70-W5-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,5,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,21.69,0.0,4.03,0.9532,0.8142,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.8919,""notification-service"":0.0}",3.434,28.778,True,True,20.0,19.579,0.039,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T70-W5-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,5,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,20.73,0.0,2.28,0.943,0.8899,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9133,""notification-service"":0.0}",3.39,48.938,True,True,20.0,20.403,0.0302,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T70-W5-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,5,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,22.09,0.0,1.82,0.9963,0.9174,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9213,""notification-service"":0.0}",3.295,49.024,True,True,20.0,19.924,0.0239,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T70-W5-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,5,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,21.22,0.0,1.21,1.0,0.9427,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9754,""notification-service"":0.0}",3.183,45.428,True,True,20.0,20.124,0.0494,False,5.0,1.0,False,1.0,True,
LIN-CRA-CNT-T70-W10-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,10,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,22.09,0.0,1.76,0.9661,0.9205,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9375,""notification-service"":0.0}",4.129,16.237,True,True,20.0,19.64,0.0862,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T70-W10-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,10,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.0,0.0,1.71,1.0,0.9147,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9748,""notification-service"":0.0}",4.599,20.704,True,True,20.0,19.93,0.0678,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T70-W10-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,10,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,22.11,0.0,2.98,0.9975,0.8653,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9474,""notification-service"":0.0}",4.125,16.33,True,True,20.0,20.411,0.0633,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T70-W10-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,10,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,19.99,0.0,2.22,1.0,0.8889,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.953,""notification-service"":0.0}",4.294,27.237,True,True,20.0,19.653,0.0686,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T70-W10-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,10,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,19.79,0.0,1.69,1.0,0.9144,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.8977,""notification-service"":0.0}",4.369,26.181,True,True,20.0,20.014,0.0412,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T70-W10-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,10,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,21.44,0.0,3.71,0.9676,0.8268,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.8802,""notification-service"":0.0}",4.307,28.007,True,True,20.0,20.571,0.0227,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T70-W10-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,10,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,19.97,0.0,1.65,0.952,0.9174,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9166,""notification-service"":0.0}",4.211,48.775,True,True,20.0,20.754,0.0207,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T70-W10-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,10,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,19.52,0.0,1.84,0.9639,0.906,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":1.0,""notification-service"":0.0}",4.266,44.828,True,True,20.0,20.302,0.0861,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T70-W10-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,10,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,21.7,0.0,2.64,1.0,0.8784,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9315,""notification-service"":0.0}",4.51,52.347,True,True,20.0,19.734,0.0733,False,10.0,2.0,False,1.0,True,
LIN-CRA-CNT-T70-W20-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,20,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,21.09,0.0,0.9,1.0,0.9571,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9454,""notification-service"":0.0}",7.021,16.9,True,True,20.0,19.928,0.0406,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T70-W20-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,20,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.52,0.0,2.71,0.9882,0.8679,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.928,""notification-service"":0.0}",7.467,17.609,True,True,20.0,19.896,0.0518,False,20.0,4.0,False,1.0,True,
