experiment_id,topology,fault_type,fault_target,window_type,threshold,window_size,wait_duration,minimum_number_of_calls,permitted_calls_half_open,replicate,mode,environment,run_timestamp,git_commit,duration_s,baseline_tps,baseline_error_rate,fault_tps,fault_error_rate,throughput_loss,blast_radius,real_blast_radius,leg_failure_rates,time_to_open,time_to_recover,cb_opened,cb_recovered,lambda_target,lambda_achieved,lambda_cv,lambda_deviation_flag,effective_horizon,occupancy_ratio,inert,injected_toxicity,precondition_ok,excluded_reason
FAN-CRA-CNT-T30-W10-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,10,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,21.46,0.0,3.59,0.913,0.8326,0.75,0.75,"{""order-service"":0.8826,""inventory-service"":0.8017,""payment-service"":0.9251,""notification-service"":0.0678}",2.766,17.575,True,True,20.0,20.527,0.0416,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T30-W10-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,10,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.85,0.0,2.51,0.9943,0.8798,0.75,0.75,"{""order-service"":0.55,""inventory-service"":0.9181,""payment-service"":0.9199,""notification-service"":0.0904}",2.595,26.628,True,True,20.0,19.568,0.0731,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T30-W10-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,10,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,19.25,0.0,2.88,1.0,0.8504,0.75,0.75,"{""order-service"":0.9528,""inventory-service"":0.649,""payment-service"":0.9236,""notification-service"":0.0}",2.674,24.199,True,True,20.0,20.486,0.036,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T30-W10-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,10,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,21.75,0.0,3.67,0.9531,0.8312,0.75,0.75,"{""order-service"":1.0,""inventory-service"":0.8494,""payment-service"":0.9188,""notification-service"":0.1294}",2.774,28.954,True,True,20.0,19.506,0.0352,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T30-W10-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,10,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,22.06,0.0,0.84,1.0,0.9617,0.75,0.75,"{""order-service"":0.727,""inventory-service"":0.6707,""payment-service"":0.8687,""notification-service"":0.1185}",2.583,43.642,True,True,20.0,20.325,0.0583,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T30-W10-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,10,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,21.56,0.0,2.89,1.0,0.866,0.75,0.75,"{""order-service"":0.6189,""inventory-service"":0.8093,""payment-service"":0.9125,""notification-service"":0.0834}",2.655,52.801,True,True,20.0,20.063,0.034,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T30-W10-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,10,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,21.16,0.0,1.54,1.0,0.9273,0.75,0.75,"{""order-service"":0.6204,""inventory-service"":0.9663,""payment-service"":0.9468,""notification-service"":0.0581}",2.744,47.38,True,True,20.0,19.213,0.0315,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T30-W20-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,20,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.41,0.0,2.65,1.0,0.87,0.75,0.75,"{""order-service"":0.6118,""inventory-service"":0.7811,""payment-service"":0.8886,""notification-service"":0.0861}",4.672,17.519,True,True,20.0,19.57,0.0451,False,20.0,4.0,False,1.0,True,
FAN-CRA-CNT-T30-W20-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,20,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,19.03,0.0,2.35,0.9143,0.8765,0.75,0.5,"{""order-service"":0.4755,""inventory-service"":0.6461,""payment-service"":1.0,""notification-service"":0.1372}",4.318,19.487,True,True,20.0,19.89,0.0623,False,20.0,4.0,False,1.0,True,
FAN-CRA-CNT-T30-W20-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,20,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,19.85,0.0,2.32,0.9328,0.8829,0.75,0.75,"{""order-service"":0.556,""inventory-service"":0.9201,""payment-service"":0.9737,""notification-service"":0.0887}",4.767,16.341,True,True,20.0,19.697,0.0787,False,20.0,4.0,False,1.0,True,
FAN-CRA-CNT-T30-W20-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,20,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.34,0.0,1.17,1.0,0.9424,0.5,0.5,"{""order-service"":0.3722,""inventory-service"":0.7254,""payment-service"":0.9471,""notification-service"":0.0815}",4.772,23.914,True,True,20.0,20.966,0.0752,False,20.0,4.0,False,1.0,True,
FAN-CRA-CNT-T30-W20-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,20,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.34,0.0,1.97,0.9907,0.9034,0.75,0.75,"{""order-service"":0.7357,""inventory-service"":0.7543,""payment-service"":0.9022,""notification-service"":0.0885}",4.755,26.148,True,True,20.0,19.141,0.034,False,20.0,4.0,False,1.0,True,
FAN-CRA-CNT-T30-W20-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,20,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,19.86,0.0,2.05,0.9739,0.8967,0.75,0.75,"{""order-service"":0.5535,""inventory-service"":0.7836,""payment-service"":0.9559,""notification-service"":0.0684}",4.87,23.139,True,True,20.0,19.972,0.082,False,20.0,4.0,False,1.0,True,
FAN-CRA-CNT-T30-W20-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,20,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,20.84,0.0,2.52,0.9801,0.8792,0.75,0.75,"{""order-service"":0.594,""inventory-service"":1.0,""payment-service"":0.9598,""notification-service"":0.0552}",4.257,42.188,True,True,20.0,19.897,0.0581,False,20.0,4.0,False,1.0,True,
FAN-CRA-CNT-T30-W20-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,20,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,20.66,0.0,2.18,0.9482,0.8944,0.75,0.75,"{""order-service"":0.8211,""inventory-service"":0.8155,""payment-service"":0.9119,""notification-service"":0.0}",4.82,51.519,True,True,20.0,20.046,0.0672,False,20.0,4.0,False,1.0,True,
FAN-CRA-CNT-T30-W20-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,30,20,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,21.2,0.0,2.99,0.9854,0.8587,0.75,0.75,"{""order-service"":0.8456,""inventory-service"":0.6125,""payment-service"":0.8087,""notification-service"":0.0886}",4.564,45.133,True,True,20.0,19.788,0.0731,False,20.0,4.0,False,1.0,True,
FAN-CRA-CNT-T50-W5-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,5,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,21.25,0.0,1.14,1.0,0.9465,0.75,0.5,"{""order-service"":0.7225,""inventory-service"":0.4391,""payment-service"":0.9339,""notification-service"":0.08}",2.747,18.516,True,True,20.0,20.429,0.0429,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T50-W5-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,5,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.03,0.0,0.93,1.0,0.9536,0.75,0.75,"{""order-service"":0.7241,""inventory-service"":0.9844,""payment-service"":0.9805,""notification-service"":0.1168}",2.531,15.639,True,True,20.0,19.311,0.0602,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T50-W5-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,5,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,18.87,0.0,2.2,1.0,0.8833,0.75,0.25,"{""order-service"":0.4495,""inventory-service"":0.4535,""payment-service"":0.8667,""notification-service"":0.1182}",2.598,15.727,True,True,20.0,19.719,0.032,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T50-W5-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,5,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,21.74,0.0,1.28,1.0,0.9412,0.75,0.75,"{""order-service"":0.5441,""inventory-service"":0.97,""payment-service"":0.9514,""notification-service"":0.1788}",2.457,25.397,True,True,20.0,19.538,0.0642,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T50-W5-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,5,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,21.02,0.0,2.41,1.0,0.8853,0.75,0.75,"{""order-service"":0.6489,""inventory-service"":0.6094,""payment-service"":0.9178,""notification-service"":0.2154}",2.637,25.01,True,True,20.0,19.716,0.055,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T50-W5-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,5,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.76,0.0,0.88,1.0,0.9575,0.75,0.75,"{""order-service"":0.7335,""inventory-service"":0.7735,""payment-service"":0.8934,""notification-service"":0.052}",2.579,27.109,True,True,20.0,19.557,0.0769,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T50-W5-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,5,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,21.67,0.0,2.35,0.9491,0.8915,0.75,0.75,"{""order-service"":0.8243,""inventory-service"":1.0,""payment-service"":1.0,""notification-service"":0.0634}",2.628,56.82,True,True,20.0,19.768,0.0464,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T50-W5-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,5,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,19.91,0.0,2.21,0.9471,0.8888,0.75,0.75,"{""order-service"":0.5217,""inventory-service"":0.5023,""payment-service"":0.9176,""notification-service"":0.1305}",2.41,45.245,True,True,20.0,20.283,0.0722,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T50-W5-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,5,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,20.27,0.0,1.5,0.9855,0.9262,0.75,0.75,"{""order-service"":0.7351,""inventory-service"":0.582,""payment-service"":0.9511,""notification-service"":0.0596}",2.518,49.643,True,True,20.0,19.946,0.0629,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T50-W10-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,10,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.38,0.0,1.27,1.0,0.9377,0.75,0.75,"{""order-service"":0.5309,""inventory-service"":0.7941,""payment-service"":0.9723,""notification-service"":0.0946}",3.275,18.154,True,True,20.0,19.91,0.0669,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T50-W10-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,10,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,19.46,0.0,1.38,0.9761,0.9292,0.75,0.75,"{""order-service"":0.5733,""inventory-service"":0.6931,""payment-service"":0.8639,""notification-service"":0.0797}",3.341,18.289,True,True,20.0,19.852,0.0577,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T50-W10-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,10,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,21.37,0.0,2.73,1.0,0.8723,0.75,0.75,"{""order-service"":0.6711,""inventory-service"":0.7889,""payment-service"":1.0,""notification-service"":0.0503}",3.273,16.668,True,True,20.0,19.919,0.0666,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T50-W10-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,10,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,21.47,0.0,2.18,1.0,0.8985,0.75,0.75,"{""order-service"":0.5039,""inventory-service"":0.5955,""payment-service"":0.8677,""notification-service"":0.0704}",3.524,31.19,True,True,20.0,20.272,0.0352,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T50-W10-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,10,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.98,0.0,1.83,0.9704,0.9128,0.75,0.75,"{""order-service"":0.8994,""inventory-service"":0.6443,""payment-service"":0.9499,""notification-service"":0.0688}",3.551,27.262,True,True,20.0,20.856,0.0776,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T50-W10-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,10,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,21.23,0.0,0.96,1.0,0.9547,0.75,0.5,"{""order-service"":0.5377,""inventory-service"":0.4786,""payment-service"":0.9362,""notification-service"":0.1635}",3.342,29.612,True,True,20.0,19.686,0.0271,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T50-W10-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,10,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,22.31,0.0,3.34,0.9281,0.8504,0.75,0.75,"{""order-service"":0.6778,""inventory-service"":0.5611,""payment-service"":0.9251,""notification-service"":0.0922}",3.448,47.28,True,True,20.0,19.773,0.0523,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T50-W10-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,10,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,20.54,0.0,2.43,0.9879,0.8819,0.5,0.5,"{""order-service"":0.5817,""inventory-service"":0.3442,""payment-service"":0.9248,""notification-service"":0.1364}",3.085,45.593,True,True,20.0,20.019,0.0628,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T50-W10-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,10,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,20.23,0.0,1.84,0.9851,0.9089,0.75,0.75,"{""order-service"":0.6506,""inventory-service"":0.6722,""payment-service"":0.9521,""notification-service"":0.1239}",3.403,55.006,True,True,20.0,19.522,0.0578,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T50-W20-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,20,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,19.08,0.0,2.87,0.8931,0.8496,0.5,0.5,"{""order-service"":0.5613,""inventory-service"":0.2564,""payment-service"":0.9736,""notification-service"":0.1185}",5.871,16.292,True,True,20.0,20.277,0.0569,False,20.0,4.0,False,1.0,True,
FAN-CRA-CNT-T50-W20-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,20,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.57,0.0,1.62,0.9971,0.9214,0.75,0.75,"{""order-service"":0.7996,""inventory-service"":0.5723,""payment-service"":0.8411,""notification-service"":0.0712}",5.835,15.16,True,True,20.0,20.47,0.0735,False,20.0,4.0,False,1.0,True,
FAN-CRA-CNT-T50-W20-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,20,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,22.14,0.0,3.14,1.0,0.858,0.75,0.75,"{""order-service"":0.7802,""inventory-service"":0.6477,""payment-service"":0.8978,""notification-service"":0.0609}",5.901,18.644,True,True,20.0,20.587,0.0374,False,20.0,4.0,False,1.0,True,
FAN-CRA-CNT-T50-W20-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,20,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.28,0.0,1.75,1.0,0.9138,0.75,0.75,"{""order-service"":0.6388,""inventory-service"":0.5227,""payment-service"":0.8971,""notification-service"":0.1002}",5.955,25.802,True,True,20.0,20.075,0.0717,False,20.0,4.0,False,1.0,True,
FAN-CRA-CNT-T50-W20-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,20,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.6,0.0,2.59,1.0,0.8742,0.25,0.25,"{""order-service"":0.4192,""inventory-service"":0.3896,""payment-service"":0.8813,""notification-service"":0.1166}",5.925,28.989,True,True,20.0,19.341,0.0513,False,20.0,4.0,False,1.0,True,
FAN-CRA-CNT-T50-W20-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,20,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.35,0.0,1.84,1.0,0.9098,0.5,0.5,"{""order-service"":0.3941,""inventory-service"":0.704,""payment-service"":0.9419,""notification-service"":0.061}",5.923,30.018,True,True,20.0,19.747,0.0559,False,20.0,4.0,False,1.0,True,
FAN-CRA-CNT-T50-W20-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,20,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,19.11,0.0,2.94,0.9684,0.8463,0.5,0.5,"{""order-service"":0.3292,""inventory-service"":0.5013,""payment-service"":0.9575,""notification-service"":0.1543}",5.762,51.392,True,True,20.0,20.446,0.0512,False,20.0,4.0,False,1.0,True,
FAN-CRA-CNT-T50-W20-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,20,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,21.57,0.0,2.4,1.0,0.8887,0.25,0.25,"{""order-service"":0.3806,""inventory-service"":0.3986,""payment-service"":0.9062,""notification-service"":0.1582}",5.654,43.378,True,True,20.0,19.812,0.0375,False,20.0,4.0,False,1.0,True,
FAN-CRA-CNT-T50-W20-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,50,20,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,21.42,0.0,0.76,1.0,0.9646,0.5,0.5,"{""order-service"":0.547,""inventory-service"":0.4115,""payment-service"":0.8566,""notification-service"":0.0211}",6.085,58.068,True,True,20.0,20.312,0.0861,False,20.0,4.0,False,1.0,True,
FAN-CRA-CNT-T70-W5-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,70,5,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.84,0.0,3.3,0.9582,0.8416,0.5,0.25,"{""order-service"":0.481,""inventory-service"":0.4037,""payment-service"":0.9135,""notification-service"":0.0842}",3.2,20.091,True,True,20.0,20.015,0.0227,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T70-W5-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,70,5,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.29,0.0,2.69,1.0,0.8674,0.75,0.75,"{""order-service"":0.5769,""inventory-service"":0.5792,""payment-service"":0.926,""notification-service"":0.0}",3.22,13.788,True,True,20.0,20.05,0.027,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T70-W5-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,70,5,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,21.42,0.0,2.76,1.0,0.8712,0.5,0.5,"{""order-service"":0.648,""inventory-service"":0.3595,""payment-service"":0.8568,""notification-service"":0.0986}",3.188,17.183,True,True,20.0,20.472,0.0794,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T70-W5-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,70,5,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,18.99,0.0,2.64,0.918,0.8609,0.75,0.75,"{""order-service"":0.8702,""inventory-service"":0.6038,""payment-service"":0.8749,""notification-service"":0.0618}",3.389,28.888,True,True,20.0,20.538,0.0214,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T70-W5-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,70,5,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.44,0.0,1.29,1.0,0.9371,0.75,0.75,"{""order-service"":0.8026,""inventory-service"":0.9165,""payment-service"":0.8661,""notification-service"":0.0804}",3.08,28.951,True,True,20.0,19.824,0.0568,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T70-W5-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,70,5,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,19.82,0.0,1.9,0.9702,0.9041,0.5,0.5,"{""order-service"":0.3677,""inventory-service"":0.5328,""payment-service"":1.0,""notification-service"":0.0919}",3.013,26.489,True,True,20.0,20.328,0.0743,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T70-W5-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,70,5,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,19.27,0.0,2.69,0.9753,0.8602,0.75,0.5,"{""order-service"":0.4625,""inventory-service"":0.7837,""payment-service"":0.9569,""notification-service"":0.0369}",3.25,42.008,True,True,20.0,20.191,0.0802,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T70-W5-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,70,5,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,21.29,0.0,1.85,0.9846,0.913,0.5,0.5,"{""order-service"":0.5755,""inventory-service"":0.3531,""payment-service"":0.8514,""notification-service"":0.0312}",3.028,47.238,True,True,20.0,19.42,0.0263,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T70-W5-D30,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,70,5,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,20.52,0.0,1.13,1.0,0.9449,0.75,0.75,"{""order-service"":0.6216,""inventory-service"":0.9093,""payment-service"":0.9616,""notification-service"":0.0}",3.333,49.394,True,True,20.0,19.355,0.0257,False,5.0,1.0,False,1.0,True,
FAN-CRA-CNT-T70-W10-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,70,10,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,19.23,0.0,1.43,1.0,0.9258,0.5,0.5,"{""order-service"":0.3466,""inventory-service"":0.537,""payment-service"":0.9068,""notification-service"":0.0897}",4.391,16.52,True,True,20.0,20.141,0.0268,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T70-W10-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,70,10,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.68,0.0,2.01,0.9693,0.9026,0.75,0.5,"{""order-service"":0.5575,""inventory-service"":0.4966,""payment-service"":0.8811,""notification-service"":0.1253}",4.265,16.563,True,True,20.0,19.644,0.0856,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T70-W10-D5,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,70,10,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,20.51,0.0,2.08,0.9652,0.8987,0.75,0.5,"{""order-service"":0.4382,""inventory-service"":0.6765,""payment-service"":0.8886,""notification-service"":0.1525}",4.178,14.145,True,True,20.0,19.887,0.0293,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T70-W10-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,70,10,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.32,0.0,2.19,0.9809,0.8925,0.75,0.75,"{""order-service"":0.5154,""inventory-service"":0.6317,""payment-service"":0.9574,""notification-service"":0.1649}",4.379,26.272,True,True,20.0,19.792,0.0592,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T70-W10-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,70,10,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,19.12,0.0,3.35,0.9354,0.8245,0.75,0.75,"{""order-service"":0.5207,""inventory-service"":0.7236,""payment-service"":0.8944,""notification-service"":0.1233}",4.528,27.958,True,True,20.0,20.628,0.0547,False,10.0,2.0,False,1.0,True,
FAN-CRA-CNT-T70-W10-D15,FAN_OUT,CRASH,payment-service-proxy,COUNT_BASED,70,10,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.43,0.0,1.37,0.9644,0.9328,0.5,0.25,"{""order-service"":0.4898,""inventory-service"":0.1624,""payment-service"":0.9388,""notification-service"":0.0359}",4.241,30.011,True,True,20.0,19.555,0.0526,False,10.0,2.0,False,1.0,True,
